week,State,wuhan virus lab,wuhan lab corona virus,virus lab in wuhan,wuhan bio lab,wuhan virology lab,wuhan p4 lab,wuhan level 4 lab,wuhan bsl-4 lab
2020-04-15 2020-04-22,District of Columbia,0,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Florida,22,42,26,26,30,0,60,0
2020-04-15 2020-04-22,Georgia,27,0,50,51,23,0,0,0
2020-04-15 2020-04-22,Hawaii,100,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Idaho,41,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Illinois,25,28,34,20,13,100,94,0
2020-04-15 2020-04-22,Indiana,14,0,0,48,89,0,0,0
2020-04-15 2020-04-22,Iowa,23,0,0,0,100,0,0,0
2020-04-15 2020-04-22,Kansas,25,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Kentucky,31,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Louisiana,25,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Maine,99,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Maryland,15,0,42,0,29,0,0,0
2020-04-15 2020-04-22,Massachusetts,26,100,53,54,39,0,0,0
2020-04-15 2020-04-22,Michigan,23,59,42,29,22,0,0,0
2020-04-15 2020-04-22,Minnesota,16,0,0,0,30,0,0,0
2020-04-15 2020-04-22,Mississippi,0,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Missouri,22,0,100,0,23,0,0,0
2020-04-15 2020-04-22,Montana,71,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Nebraska,0,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Nevada,28,0,0,0,45,0,0,0
2020-04-15 2020-04-22,New Hampshire,43,0,0,0,0,0,0,0
2020-04-15 2020-04-22,New Jersey,20,57,63,36,34,0,0,0
2020-04-15 2020-04-22,New Mexico,34,0,0,0,0,0,0,0
2020-04-15 2020-04-22,New York,18,29,21,12,23,30,57,0
2020-04-15 2020-04-22,North Carolina,15,54,38,52,42,0,0,0
2020-04-15 2020-04-22,North Dakota,0,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Ohio,19,66,36,0,17,0,0,0
2020-04-15 2020-04-22,Oklahoma,19,0,0,0,41,0,0,0
2020-04-15 2020-04-22,Oregon,14,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Pennsylvania,18,0,35,22,40,0,100,0
2020-04-15 2020-04-22,Rhode Island,52,0,0,0,0,0,0,0
2020-04-15 2020-04-22,South Carolina,14,0,0,0,30,0,0,0
2020-04-15 2020-04-22,South Dakota,0,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Tennessee,29,0,0,0,42,0,0,0
2020-04-15 2020-04-22,Texas,12,27,22,10,20,23,44,0
2020-04-15 2020-04-22,Utah,19,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Vermont,0,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Virginia,24,0,51,31,29,0,0,0
2020-04-15 2020-04-22,Washington,11,0,73,0,17,0,0,0
2020-04-15 2020-04-22,West Virginia,0,0,0,0,0,0,0,0
2020-04-15 2020-04-22,Wisconsin,29,0,0,100,47,0,0,0
2020-04-15 2020-04-22,Wyoming,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Alabama,21,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Alaska,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Arizona,19,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Arkansas,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,California,7,38,27,10,12,100,51,0
2020-04-22 2020-04-29,Colorado,14,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Connecticut,21,0,0,100,0,0,0,0
2020-04-22 2020-04-29,Delaware,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,District of Columbia,94,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Florida,12,29,26,0,34,0,100,0
2020-04-22 2020-04-29,Georgia,8,0,0,0,34,0,0,0
2020-04-22 2020-04-29,Hawaii,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Idaho,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Illinois,12,46,61,29,39,0,0,0
2020-04-22 2020-04-29,Indiana,14,0,0,70,62,0,0,0
2020-04-22 2020-04-29,Iowa,31,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Kansas,35,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Kentucky,22,0,0,0,94,0,0,0
2020-04-22 2020-04-29,Louisiana,23,0,0,0,100,0,0,0
2020-04-22 2020-04-29,Maine,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Maryland,12,0,83,0,0,0,0,0
2020-04-22 2020-04-29,Massachusetts,14,81,0,0,46,0,0,0
2020-04-22 2020-04-29,Michigan,22,100,0,43,0,0,0,0
2020-04-22 2020-04-29,Minnesota,15,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Mississippi,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Missouri,0,0,100,73,65,0,0,0
2020-04-22 2020-04-29,Montana,100,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Nebraska,47,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Nevada,29,0,0,0,0,0,0,0
2020-04-22 2020-04-29,New Hampshire,61,0,0,0,0,0,0,0
2020-04-22 2020-04-29,New Jersey,12,90,0,38,34,0,0,0
2020-04-22 2020-04-29,New Mexico,48,0,0,0,0,0,0,0
2020-04-22 2020-04-29,New York,8,29,51,19,16,94,0,0
2020-04-22 2020-04-29,North Carolina,12,55,49,35,94,0,0,0
2020-04-22 2020-04-29,North Dakota,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Ohio,14,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Oklahoma,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Oregon,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Pennsylvania,11,0,0,46,28,0,0,0
2020-04-22 2020-04-29,Rhode Island,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,South Carolina,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,South Dakota,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Tennessee,14,0,0,65,0,0,0,0
2020-04-22 2020-04-29,Texas,3,54,38,14,19,71,0,0
2020-04-22 2020-04-29,Utah,27,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Vermont,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Virginia,18,0,60,0,39,0,0,0
2020-04-22 2020-04-29,Washington,22,0,73,0,0,0,0,0
2020-04-22 2020-04-29,West Virginia,0,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Wisconsin,15,0,0,0,0,0,0,0
2020-04-22 2020-04-29,Wyoming,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Alabama,16,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Alaska,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Arizona,0,0,0,0,22,0,0,0
2020-04-29 2020-05-06,Arkansas,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,California,15,17,28,13,6,100,0,0
2020-04-29 2020-05-06,Colorado,21,0,65,92,0,0,0,0
2020-04-29 2020-05-06,Connecticut,15,0,0,0,72,0,0,0
2020-04-29 2020-05-06,Delaware,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,District of Columbia,68,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Florida,13,99,28,0,7,0,0,0
2020-04-29 2020-05-06,Georgia,9,0,0,0,19,0,0,0
2020-04-29 2020-05-06,Hawaii,51,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Idaho,42,0,0,0,100,0,0,0
2020-04-29 2020-05-06,Illinois,21,39,38,0,0,0,0,0
2020-04-29 2020-05-06,Indiana,11,0,0,0,50,0,0,0
2020-04-29 2020-05-06,Iowa,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Kansas,39,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Kentucky,16,0,0,0,39,0,0,0
2020-04-29 2020-05-06,Louisiana,52,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Maine,100,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Maryland,0,0,58,0,0,0,0,0
2020-04-29 2020-05-06,Massachusetts,18,0,100,0,19,0,0,0
2020-04-29 2020-05-06,Michigan,10,58,42,0,16,0,0,0
2020-04-29 2020-05-06,Minnesota,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Mississippi,32,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Missouri,11,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Montana,74,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Nebraska,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Nevada,32,0,0,0,0,0,0,0
2020-04-29 2020-05-06,New Hampshire,45,0,0,0,0,0,0,0
2020-04-29 2020-05-06,New Jersey,17,100,0,0,14,0,0,0
2020-04-29 2020-05-06,New Mexico,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,New York,8,23,0,0,10,0,100,0
2020-04-29 2020-05-06,North Carolina,13,49,36,51,14,0,0,0
2020-04-29 2020-05-06,North Dakota,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Ohio,9,45,33,46,12,0,0,0
2020-04-29 2020-05-06,Oklahoma,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Oregon,22,0,0,0,35,0,0,0
2020-04-29 2020-05-06,Pennsylvania,17,40,60,0,19,0,0,0
2020-04-29 2020-05-06,Rhode Island,52,0,0,0,0,0,0,0
2020-04-29 2020-05-06,South Carolina,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,South Dakota,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Tennessee,10,0,0,0,24,0,0,0
2020-04-29 2020-05-06,Texas,7,18,18,0,5,0,0,0
2020-04-29 2020-05-06,Utah,20,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Vermont,0,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Virginia,13,0,56,0,0,0,0,0
2020-04-29 2020-05-06,Washington,16,0,100,0,19,0,0,0
2020-04-29 2020-05-06,West Virginia,49,0,0,0,0,0,0,0
2020-04-29 2020-05-06,Wisconsin,11,0,0,100,26,0,0,0
2020-04-29 2020-05-06,Wyoming,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Alabama,15,0,0,0,75,0,0,0
2020-05-06 2020-05-13,Alaska,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Arizona,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Arkansas,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,California,4,19,14,14,7,0,0,0
2020-05-06 2020-05-13,Colorado,0,0,0,100,0,0,0,0
2020-05-06 2020-05-13,Connecticut,14,0,0,0,72,0,0,0
2020-05-06 2020-05-13,Delaware,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,District of Columbia,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Florida,7,0,26,0,14,0,0,0
2020-05-06 2020-05-13,Georgia,5,0,100,0,0,0,0,0
2020-05-06 2020-05-13,Hawaii,100,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Idaho,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Illinois,4,0,0,43,0,0,0,0
2020-05-06 2020-05-13,Indiana,10,0,0,0,51,0,0,0
2020-05-06 2020-05-13,Iowa,22,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Kansas,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Kentucky,16,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Louisiana,0,0,0,0,82,0,0,0
2020-05-06 2020-05-13,Maine,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Maryland,13,0,0,0,43,0,0,0
2020-05-06 2020-05-13,Massachusetts,22,100,71,0,0,0,0,0
2020-05-06 2020-05-13,Michigan,9,0,59,0,31,0,0,0
2020-05-06 2020-05-13,Minnesota,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Mississippi,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Missouri,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Montana,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Nebraska,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Nevada,20,0,0,0,100,0,0,0
2020-05-06 2020-05-13,New Hampshire,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,New Jersey,7,75,54,0,0,0,0,0
2020-05-06 2020-05-13,New Mexico,33,0,0,0,0,0,0,0
2020-05-06 2020-05-13,New York,6,34,24,25,13,0,0,0
2020-05-06 2020-05-13,North Carolina,11,76,55,0,28,0,0,0
2020-05-06 2020-05-13,North Dakota,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Ohio,10,68,48,0,0,0,0,0
2020-05-06 2020-05-13,Oklahoma,20,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Oregon,15,0,0,0,72,0,0,0
2020-05-06 2020-05-13,Pennsylvania,14,59,44,0,22,0,0,0
2020-05-06 2020-05-13,Rhode Island,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,South Carolina,14,0,0,0,68,0,0,0
2020-05-06 2020-05-13,South Dakota,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Tennessee,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Texas,3,54,19,0,20,0,100,0
2020-05-06 2020-05-13,Utah,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Vermont,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Virginia,7,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Washington,0,0,0,0,39,0,0,0
2020-05-06 2020-05-13,West Virginia,0,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Wisconsin,11,0,0,0,0,0,0,0
2020-05-06 2020-05-13,Wyoming,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Alabama,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Alaska,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Arizona,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Arkansas,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,California,3,24,24,0,7,0,0,0
2020-05-13 2020-05-20,Colorado,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Connecticut,29,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Delaware,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,District of Columbia,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Florida,0,48,48,0,7,0,0,0
2020-05-13 2020-05-20,Georgia,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Hawaii,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Idaho,0,0,0,0,100,0,0,0
2020-05-13 2020-05-20,Illinois,9,76,0,0,0,0,0,0
2020-05-13 2020-05-20,Indiana,20,0,0,0,26,0,0,0
2020-05-13 2020-05-20,Iowa,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Kansas,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Kentucky,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Louisiana,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Maine,100,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Maryland,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Massachusetts,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Michigan,12,0,0,0,16,0,0,0
2020-05-13 2020-05-20,Minnesota,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Mississippi,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Missouri,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Montana,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Nebraska,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Nevada,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,New Hampshire,86,0,0,0,0,0,0,0
2020-05-13 2020-05-20,New Jersey,0,0,100,0,14,0,0,0
2020-05-13 2020-05-20,New Mexico,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,New York,5,0,0,100,0,0,0,0
2020-05-13 2020-05-20,North Carolina,11,100,99,0,0,0,0,0
2020-05-13 2020-05-20,North Dakota,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Ohio,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Oklahoma,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Oregon,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Pennsylvania,9,81,81,0,12,0,0,0
2020-05-13 2020-05-20,Rhode Island,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,South Carolina,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,South Dakota,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Tennessee,0,0,0,0,24,0,0,0
2020-05-13 2020-05-20,Texas,4,36,0,76,0,0,0,0
2020-05-13 2020-05-20,Utah,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Vermont,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Virginia,13,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Washington,15,0,0,0,19,0,0,0
2020-05-13 2020-05-20,West Virginia,0,0,0,0,0,0,0,0
2020-05-13 2020-05-20,Wisconsin,0,0,0,0,27,0,0,0
2020-05-13 2020-05-20,Wyoming,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Alabama,94,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Alaska,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Arizona,0,0,0,88,0,0,0,0
2020-05-20 2020-05-27,Arkansas,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,California,9,0,16,14,0,53,100,0
2020-05-20 2020-05-27,Colorado,0,0,0,100,0,0,0,0
2020-05-20 2020-05-27,Connecticut,93,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Delaware,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,District of Columbia,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Florida,0,0,0,0,0,100,0,0
2020-05-20 2020-05-27,Georgia,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Hawaii,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Idaho,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Illinois,0,0,0,0,19,0,0,0
2020-05-20 2020-05-27,Indiana,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Iowa,0,0,0,0,100,0,0,0
2020-05-20 2020-05-27,Kansas,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Kentucky,100,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Louisiana,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Maine,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Maryland,55,0,100,0,39,0,0,0
2020-05-20 2020-05-27,Massachusetts,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Michigan,41,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Minnesota,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Mississippi,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Missouri,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Montana,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Nebraska,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Nevada,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,New Hampshire,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,New Jersey,36,0,65,54,0,0,0,0
2020-05-20 2020-05-27,New Mexico,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,New York,25,0,0,26,12,0,0,0
2020-05-20 2020-05-27,North Carolina,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,North Dakota,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Ohio,32,0,0,0,23,0,0,0
2020-05-20 2020-05-27,Oklahoma,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Oregon,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Pennsylvania,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Rhode Island,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,South Carolina,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,South Dakota,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Tennessee,60,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Texas,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Utah,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Vermont,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Virginia,40,0,0,0,28,0,0,0
2020-05-20 2020-05-27,Washington,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,West Virginia,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Wisconsin,0,0,0,0,0,0,0,0
2020-05-20 2020-05-27,Wyoming,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Alabama,29,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Alaska,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Arizona,26,0,0,100,0,0,0,0
2020-05-27 2020-06-03,Arkansas,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,California,3,0,0,16,10,0,0,0
2020-05-27 2020-06-03,Colorado,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Connecticut,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Delaware,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,District of Columbia,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Florida,5,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Georgia,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Hawaii,100,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Idaho,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Illinois,0,0,0,0,17,0,0,0
2020-05-27 2020-06-03,Indiana,21,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Iowa,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Kansas,0,0,0,0,100,0,0,0
2020-05-27 2020-06-03,Kentucky,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Louisiana,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Maine,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Maryland,0,0,100,0,0,0,0,0
2020-05-27 2020-06-03,Massachusetts,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Michigan,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Minnesota,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Mississippi,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Missouri,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Montana,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Nebraska,66,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Nevada,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,New Hampshire,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,New Jersey,11,0,64,0,0,0,0,0
2020-05-27 2020-06-03,New Mexico,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,New York,5,0,0,30,0,0,0,0
2020-05-27 2020-06-03,North Carolina,11,0,64,0,0,0,0,0
2020-05-27 2020-06-03,North Dakota,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Ohio,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Oklahoma,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Oregon,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Pennsylvania,0,0,0,0,17,0,0,0
2020-05-27 2020-06-03,Rhode Island,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,South Carolina,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,South Dakota,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Tennessee,19,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Texas,4,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Utah,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Vermont,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Virginia,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Washington,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,West Virginia,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Wisconsin,0,0,0,0,0,0,0,0
2020-05-27 2020-06-03,Wyoming,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Alabama,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Alaska,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Arizona,61,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Arkansas,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,California,10,25,0,0,0,0,0,0
2020-06-03 2020-06-10,Colorado,70,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Connecticut,100,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Delaware,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,District of Columbia,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Florida,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Georgia,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Hawaii,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Idaho,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Illinois,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Indiana,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Iowa,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Kansas,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Kentucky,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Louisiana,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Maine,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Maryland,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Massachusetts,52,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Michigan,43,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Minnesota,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Mississippi,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Missouri,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Montana,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Nebraska,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Nevada,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,New Hampshire,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,New Jersey,39,0,0,0,0,0,0,0
2020-06-03 2020-06-10,New Mexico,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,New York,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,North Carolina,39,100,100,0,0,0,0,0
2020-06-03 2020-06-10,North Dakota,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Ohio,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Oklahoma,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Oregon,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Pennsylvania,0,0,85,0,0,0,0,0
2020-06-03 2020-06-10,Rhode Island,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,South Carolina,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,South Dakota,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Tennessee,0,0,0,0,0,0,0,0
